order_id,date,product_id,product_name,category,region,quantity_sold,unit_price,discount_pct,sales_rep
ORD00271,2026-04-30 09:47:02.645720,P068,Product_68,Electronics,East,3,2582.95,,Sneha
ORD00272,2026-04-27 09:47:02.645720,P014,Product_14,Electronics,Central,2,5461.36,15.0,Vikas
ORD00273,2026-04-05 09:47:02.645720,P062,Product_62,Electronics,Central,9,2470.75,,Amit
ORD00274,2026-05-22 09:47:02.645720,P091,Product_91,Home,East,10,7387.8,5.0,Vikas
ORD00275,2026-03-28 09:47:02.645720,P056,Product_56,Sports,Central,8,8205.1,0.0,Priya
ORD00276,2026-03-31 09:47:02.645720,P048,Product_48,Electronics,East,20,4180.11,0.0,Anjali
ORD00277,2026-05-30 09:47:02.645720,P001,Product_1,Fashion,East,10,1566.03,10.0,Priya
ORD00278,2026-03-17 09:47:02.645720,P080,Product_80,Home,West,16,9404.0,5.0,Anjali
ORD00279,2026-04-01 09:47:02.645720,P001,Product_1,Fashion,East,2,4163.1,0.0,Rahul
ORD00280,2026-03-18 09:47:02.645720,P018,Product_18,Home,East,7,789.64,15.0,Priya
ORD00281,2026-03-26 09:47:02.645720,P064,Product_64,Sports,East,18,4021.21,,Vikas
ORD00282,2026-05-02 09:47:02.645720,P043,Product_43,Home,North,3,7416.6,,Amit
ORD00283,2026-03-17 09:47:02.645720,P078,Product_78,Fashion,Central,3,6566.87,5.0,Sneha
ORD00284,2026-04-25 09:47:02.645720,P018,Product_18,Home,Central,7,9830.56,10.0,Amit
ORD00285,2026-05-29 09:47:02.645720,P099,Product_99,Home,East,16,8009.59,15.0,Vikas
ORD00286,2026-05-25 09:47:02.645720,P084,Product_84,Sports,East,7,6816.11,15.0,Rahul
ORD00287,2026-04-03 09:47:02.645720,P087,Product_87,Fashion,West,14,711.22,0.0,Amit
ORD00288,2026-04-02 09:47:02.645720,P027,Product_27,Electronics,North,13,1394.84,5.0,Rahul
ORD00289,2026-03-14 09:47:02.645720,P013,Product_13,Home,West,12,2919.43,5.0,Anjali
ORD00290,2026-04-23 09:47:02.645720,P003,Product_3,Home,Central,2,1420.74,10.0,Rahul
ORD00291,2026-04-09 09:47:02.645720,P049,Product_49,Home,East,3,3238.52,5.0,Priya
ORD00292,2026-05-26 09:47:02.645720,P007,Product_7,Home,South,7,4310.48,10.0,Rahul
ORD00293,2026-04-21 09:47:02.645720,P097,Product_97,Home,West,12,3162.91,10.0,Vikas
ORD00294,2026-04-06 09:47:02.645720,P049,Product_49,Home,Central,6,366.93,,Priya
ORD00295,2026-05-26 09:47:02.645720,P057,Product_57,Fashion,South,1,3359.26,,Vikas
ORD00296,2026-03-31 09:47:02.645720,P016,Product_16,Fashion,Central,8,2242.96,0.0,Amit
ORD00297,2026-05-13 09:47:02.645720,P087,Product_87,Fashion,South,13,7660.96,10.0,Rahul
ORD00298,2026-04-24 09:47:02.645720,P054,Product_54,Home,Central,3,9012.24,10.0,Vikas
ORD00299,2026-04-04 09:47:02.645720,P037,Product_37,Fashion,North,13,7157.62,15.0,Anjali
ORD00300,2026-05-20 09:47:02.645720,P064,Product_64,Sports,North,9,4149.36,0.0,Anjali
ORD00301,2026-05-18 09:47:02.645720,P010,Product_10,Sports,North,-2,2120.0,15.0,Rahul
ORD00302,2026-03-26 09:47:02.645720,P099,Product_99,Home,North,17,7024.0,10.0,Anjali
ORD00303,2026-06-09 09:47:02.645720,P072,Product_72,Fashion,North,20,9499.52,,Sneha
ORD00304,2026-05-01 09:47:02.645720,P087,Product_87,Fashion,Central,19,440.96,,Vikas
ORD00305,2026-04-13 09:47:02.645720,P080,Product_80,Home,South,6,6664.51,10.0,Sneha
ORD00306,2026-04-07 09:47:02.645720,P057,Product_57,Fashion,Central,12,7279.61,5.0,Priya
ORD00307,2026-03-16 09:47:02.645720,P047,Product_47,Electronics,West,15,1243.42,5.0,Priya
ORD00308,2026-04-16 09:47:02.645720,P004,Product_4,Electronics,East,5,2132.79,10.0,Vikas
ORD00309,2026-04-26 09:47:02.645720,P014,Product_14,Electronics,Central,11,7123.78,5.0,Amit
ORD00310,2026-05-26 09:47:02.645720,P040,Product_40,Sports,Central,14,5134.91,10.0,Priya
ORD00311,2026-05-10 09:47:02.645720,P081,Product_81,Home,Central,3,7046.42,5.0,Priya
ORD00312,2026-04-25 09:47:02.645720,P093,Product_93,Home,Central,6,9453.65,0.0,Rahul
ORD00313,2026-04-29 09:47:02.645720,P051,Product_51,Home,West,17,7631.01,10.0,Amit
ORD00314,2026-05-07 09:47:02.645720,P087,Product_87,Fashion,South,13,8490.95,,Vikas
ORD00315,2026-04-20 09:47:02.645720,P019,Product_19,Home,Central,11,2873.97,5.0,Sneha
ORD00316,2026-03-22 09:47:02.645720,P003,Product_3,Home,East,12,7218.16,10.0,Anjali
ORD00317,2026-06-05 09:47:02.645720,P008,Product_8,Fashion,West,9,5397.43,,Rahul
ORD00318,2026-03-14 09:47:02.645720,P058,Product_58,Sports,Central,1,3184.47,5.0,Rahul
ORD00319,2026-05-19 09:47:02.645720,P055,Product_55,Fashion,West,6,936.61,15.0,Vikas
ORD00320,2026-03-28 09:47:02.645720,P016,Product_16,Fashion,North,4,8022.66,10.0,Vikas
ORD00321,2026-04-06 09:47:02.645720,P084,Product_84,Sports,South,18,8924.11,10.0,Vikas
ORD00322,2026-05-23 09:47:02.645720,P034,Product_34,Electronics,North,9,8866.36,10.0,Anjali
ORD00323,2026-04-05 09:47:02.645720,P095,Product_95,Home,Central,2,3497.92,10.0,Sneha
ORD00324,2026-05-10 09:47:02.645720,P074,Product_74,Electronics,West,20,1775.94,15.0,Sneha
ORD00325,2026-03-14 09:47:02.645720,P030,Product_30,Fashion,South,20,8175.55,0.0,Sneha
ORD00326,2026-04-11 09:47:02.645720,P009,Product_9,Home,West,3,6788.66,0.0,Vikas
ORD00327,2026-03-27 09:47:02.645720,P009,Product_9,Home,South,9,8241.63,0.0,Rahul
ORD00328,2026-03-28 09:47:02.645720,P044,Product_44,Electronics,South,17,2111.6,15.0,Vikas
ORD00329,2026-05-10 09:47:02.645720,P098,Product_98,Electronics,Central,9,4199.12,15.0,Rahul
ORD00330,2026-04-07 09:47:02.645720,P070,Product_70,Fashion,North,6,4446.05,10.0,Anjali
ORD00331,2026-03-17 09:47:02.645720,P070,Product_70,Fashion,North,19,4890.0,,Priya
ORD00332,2026-06-06 09:47:02.645720,P044,Product_44,Electronics,North,20,8331.66,15.0,Amit
ORD00333,2026-05-06 09:47:02.645720,P046,Product_46,Fashion,North,13,1714.68,,Sneha
ORD00334,2026-03-27 09:47:02.645720,P086,Product_86,Home,West,4,4342.87,,Amit
ORD00335,2026-04-26 09:47:02.645720,P008,Product_8,Fashion,North,13,5241.96,10.0,Sneha
ORD00336,2026-03-17 09:47:02.645720,P031,Product_31,Sports,West,19,9204.35,15.0,Vikas
ORD00337,2026-03-28 09:47:02.645720,P027,Product_27,Electronics,East,8,6442.83,5.0,Rahul
ORD00338,2026-03-16 09:47:02.645720,P082,Product_82,Sports,West,12,4515.14,,Sneha
ORD00339,2026-03-12 09:47:02.645720,P016,Product_16,Fashion,South,3,6466.25,0.0,Vikas
ORD00340,2026-03-30 09:47:02.645720,P042,Product_42,Home,West,7,2552.56,,Priya
ORD00341,2026-04-15 09:47:02.645720,P046,Product_46,Fashion,West,5,9032.44,10.0,Vikas
ORD00342,2026-05-10 09:47:02.645720,P092,Product_92,Electronics,East,4,9501.08,,Amit
ORD00343,2026-05-30 09:47:02.645720,P028,Product_28,Electronics,South,4,296.01,15.0,Amit
ORD00344,2026-05-05 09:47:02.645720,P067,Product_67,Home,North,11,2016.68,,Priya
ORD00345,2026-06-04 09:47:02.645720,P073,Product_73,Electronics,North,11,1365.67,,Rahul
ORD00346,2026-05-14 09:47:02.645720,P093,Product_93,Home,West,17,9895.17,15.0,Sneha
ORD00347,2026-05-10 09:47:02.645720,P069,Product_69,Fashion,South,9,5381.95,0.0,Vikas
ORD00348,2026-03-14 09:47:02.645720,P046,Product_46,Fashion,East,14,7303.74,5.0,Priya
ORD00349,2026-05-25 09:47:02.645720,P072,Product_72,Fashion,West,11,869.21,15.0,Rahul
ORD00350,2026-05-14 09:47:02.645720,P034,Product_34,Electronics,East,1,5181.65,10.0,Priya
ORD00351,2026-03-30 09:47:02.645720,P095,Product_95,Home,East,2,3808.74,15.0,Vikas
ORD00352,2026-05-14 09:47:02.645720,P006,Product_6,Electronics,West,13,1483.35,5.0,Vikas
ORD00353,2026-04-28 09:47:02.645720,P100,Product_100,Home,North,20,2371.75,10.0,Amit
ORD00354,2026-05-24 09:47:02.645720,P052,Product_52,Electronics,North,15,8804.11,,Amit
ORD00355,2026-03-20 09:47:02.645720,P067,Product_67,Home,West,9,7620.3,10.0,Priya
ORD00356,2026-05-18 09:47:02.645720,P073,Product_73,Electronics,North,14,214.08,0.0,Vikas
ORD00357,2026-04-13 09:47:02.645720,P033,Product_33,Home,West,3,4369.63,10.0,Vikas
ORD00358,2026-04-20 09:47:02.645720,P020,Product_20,Sports,Central,11,4868.55,0.0,Amit
ORD00359,2026-04-13 09:47:02.645720,P090,Product_90,Fashion,South,13,3821.67,5.0,Vikas
ORD00360,2026-04-30 09:47:02.645720,P060,Product_60,Fashion,South,11,7649.16,10.0,Rahul
ORD00361,2026-05-25 09:47:02.645720,P066,Product_66,Fashion,South,2,1194.24,15.0,Amit
ORD00362,2026-05-18 09:47:02.645720,P095,Product_95,Home,Central,8,9446.57,15.0,Priya
ORD00363,2026-05-11 09:47:02.645720,P042,Product_42,Home,West,16,7038.25,,Priya
ORD00364,2026-03-30 09:47:02.645720,P030,Product_30,Fashion,West,13,8046.56,15.0,Priya
ORD00365,2026-03-24 09:47:02.645720,P091,Product_91,Home,East,6,3110.15,10.0,Priya
ORD00366,2026-05-01 09:47:02.645720,P054,Product_54,Home,East,17,2021.96,5.0,Priya
ORD00367,2026-04-07 09:47:02.645720,P016,Product_16,Fashion,Central,14,406.7,5.0,Priya
ORD00368,2026-05-27 09:47:02.645720,P058,Product_58,Sports,Central,4,9266.58,5.0,Priya
ORD00369,2026-04-10 09:47:02.645720,P050,Product_50,Fashion,East,16,7446.21,15.0,Vikas
ORD00370,2026-03-14 09:47:02.645720,P090,Product_90,Fashion,East,3,8696.05,15.0,Sneha
ORD00371,2026-04-19 09:47:02.645720,P023,Product_23,Sports,South,19,3984.25,0.0,Priya
ORD00372,2026-03-22 09:47:02.645720,P012,Product_12,Home,South,12,1092.45,,Priya
ORD00373,2026-05-15 09:47:02.645720,P039,Product_39,Electronics,East,4,9211.08,5.0,Sneha
ORD00374,2026-05-05 09:47:02.645720,P010,Product_10,Sports,East,1,699.93,0.0,Vikas
ORD00375,2026-06-08 09:47:02.645720,P074,Product_74,Electronics,North,15,6369.15,0.0,Vikas
ORD00376,2026-04-15 09:47:02.645720,P040,Product_40,Sports,North,10,9958.61,15.0,Sneha
ORD00377,2026-05-15 09:47:02.645720,P093,Product_93,Home,North,15,2114.88,,Amit
ORD00378,2026-05-15 09:47:02.645720,P094,Product_94,Electronics,South,15,4445.04,5.0,Vikas
ORD00379,2026-04-10 09:47:02.645720,P008,Product_8,Fashion,East,3,341.28,5.0,Priya
ORD00380,2026-05-16 09:47:02.645720,P031,Product_31,Sports,Central,11,7590.16,5.0,Sneha
ORD00381,2026-04-22 09:47:02.645720,P069,Product_69,Fashion,East,7,3067.51,,Rahul
ORD00382,2026-03-26 09:47:02.645720,P089,Product_89,Fashion,West,14,4301.26,,Amit
ORD00383,2026-03-25 09:47:02.645720,P003,Product_3,Home,East,4,7498.13,0.0,Vikas
ORD00384,2026-03-20 09:47:02.645720,P071,Product_71,Electronics,Central,17,9399.0,0.0,Vikas
ORD00385,2026-05-24 09:47:02.645720,P035,Product_35,Sports,East,16,2858.02,,Priya
ORD00386,2026-04-13 09:47:02.645720,P032,Product_32,Sports,North,20,2923.6,5.0,Sneha
ORD00387,2026-05-23 09:47:02.645720,P071,Product_71,Electronics,East,6,6866.05,15.0,Amit
ORD00388,2026-05-21 09:47:02.645720,P018,Product_18,Home,Central,6,5820.32,0.0,Vikas
ORD00389,2026-05-02 09:47:02.645720,P029,Product_29,Home,East,8,4102.25,0.0,Priya
ORD00390,2026-04-01 09:47:02.645720,P052,Product_52,Electronics,South,11,4359.03,5.0,Priya
ORD00391,2026-03-21 09:47:02.645720,P040,Product_40,Sports,South,4,7643.81,5.0,Rahul
ORD00392,2026-04-17 09:47:02.645720,P020,Product_20,Sports,West,13,3109.13,10.0,Rahul
ORD00393,2026-05-05 09:47:02.645720,P097,Product_97,Home,West,1,9737.12,5.0,Priya
ORD00394,2026-03-22 09:47:02.645720,P047,Product_47,Electronics,North,12,2355.24,0.0,Amit
ORD00395,2026-04-26 09:47:02.645720,P055,Product_55,Fashion,Central,19,4028.24,15.0,Priya
ORD00396,2026-05-01 09:47:02.645720,P002,Product_2,Electronics,East,7,9780.57,5.0,Anjali
ORD00397,2026-03-18 09:47:02.645720,P026,Product_26,Electronics,Central,11,4410.29,0.0,Sneha
ORD00398,2026-04-25 09:47:02.645720,P077,Product_77,Home,East,11,250.84,15.0,Sneha
ORD00399,2026-03-11 09:47:02.645720,P081,Product_81,Home,East,15,7951.01,10.0,Amit
ORD00400,2026-03-18 09:47:02.645720,P089,Product_89,Fashion,East,17,8400.65,15.0,Sneha
ORD00401,2026-05-26 09:47:02.645720,P009,Product_9,Home,South,6,2436.58,,Vikas
ORD00402,2026-03-17 09:47:02.645720,P060,Product_60,Fashion,Central,14,4924.18,5.0,Amit
ORD00403,2026-05-18 09:47:02.645720,P035,Product_35,Sports,Central,2,8321.65,10.0,Sneha
ORD00404,2026-04-04 09:47:02.645720,P001,Product_1,Fashion,West,18,7984.63,,Sneha
ORD00405,2026-05-10 09:47:02.645720,P056,Product_56,Sports,West,12,4590.21,15.0,Vikas
ORD00406,2026-06-06 09:47:02.645720,P089,Product_89,Fashion,North,16,4996.5,15.0,Amit
ORD00407,2026-05-05 09:47:02.645720,P026,Product_26,Electronics,North,8,5443.89,15.0,Rahul
ORD00408,2026-05-06 09:47:02.645720,P069,Product_69,Fashion,West,18,8237.66,10.0,Amit
ORD00409,2026-06-02 09:47:02.645720,P090,Product_90,Fashion,East,19,1477.8,,Priya
ORD00410,2026-06-03 09:47:02.645720,P048,Product_48,Electronics,West,8,1698.19,10.0,Priya
ORD00411,2026-03-26 09:47:02.645720,P092,Product_92,Electronics,South,11,8328.13,5.0,Vikas
ORD00412,2026-04-05 09:47:02.645720,P067,Product_67,Home,South,3,782.25,10.0,Sneha
ORD00413,2026-03-12 09:47:02.645720,P044,Product_44,Electronics,South,13,7552.79,0.0,Rahul
ORD00414,2026-03-19 09:47:02.645720,P044,Product_44,Electronics,East,10,7836.85,5.0,Sneha
ORD00415,2026-03-26 09:47:02.645720,P025,Product_25,Fashion,East,2,2063.54,5.0,Anjali
ORD00416,2026-03-20 09:47:02.645720,P018,Product_18,Home,East,13,8368.35,15.0,Amit
ORD00417,2026-03-21 09:47:02.645720,P036,Product_36,Fashion,West,16,6322.61,,Sneha
ORD00418,2026-04-05 09:47:02.645720,P085,Product_85,Fashion,South,19,2229.95,5.0,Sneha
ORD00419,2026-06-02 09:47:02.645720,P073,Product_73,Electronics,West,9,8270.39,,Rahul
ORD00420,2026-05-20 09:47:02.645720,P038,Product_38,Fashion,West,17,561.77,5.0,Amit
ORD00421,2026-03-19 09:47:02.645720,P025,Product_25,Fashion,South,9,551.86,0.0,Vikas
ORD00422,2026-05-20 09:47:02.645720,P098,Product_98,Electronics,South,3,284.11,10.0,Vikas
ORD00423,2026-04-28 09:47:02.645720,P095,Product_95,Home,West,16,237.61,10.0,Anjali
ORD00424,2026-04-14 09:47:02.645720,P060,Product_60,Fashion,North,14,8278.74,15.0,Sneha
ORD00425,2026-04-21 09:47:02.645720,P018,Product_18,Home,West,19,4689.42,15.0,Amit
ORD00426,2026-04-02 09:47:02.645720,P010,Product_10,Sports,Central,11,6476.43,10.0,Amit
ORD00427,2026-05-06 09:47:02.645720,P080,Product_80,Home,West,12,2896.86,10.0,Priya
ORD00428,2026-04-01 09:47:02.645720,P041,Product_41,Home,South,-18,9266.73,,Sneha
ORD00429,2026-03-25 09:47:02.645720,P018,Product_18,Home,South,1,4320.3,,Amit
ORD00430,2026-04-19 09:47:02.645720,P056,Product_56,Sports,East,16,3486.31,5.0,Priya
ORD00431,2026-03-22 09:47:02.645720,P056,Product_56,Sports,West,5,3983.48,0.0,Sneha
ORD00432,2026-03-30 09:47:02.645720,P045,Product_45,Sports,North,16,4496.0,0.0,Sneha
ORD00433,2026-04-21 09:47:02.645720,P093,Product_93,Home,North,8,5336.29,0.0,Vikas
ORD00434,2026-05-31 09:47:02.645720,P058,Product_58,Sports,East,12,6318.62,5.0,Sneha
ORD00435,2026-06-01 09:47:02.645720,P026,Product_26,Electronics,East,11,3761.44,10.0,Sneha
ORD00436,2026-03-26 09:47:02.645720,P006,Product_6,Electronics,West,8,7073.59,5.0,Priya
ORD00437,2026-06-07 09:47:02.645720,P098,Product_98,Electronics,East,1,2837.54,0.0,Anjali
ORD00438,2026-06-07 09:47:02.645720,P086,Product_86,Home,South,2,9777.47,0.0,Anjali
ORD00439,2026-04-02 09:47:02.645720,P021,Product_21,Home,Central,3,7539.8,5.0,Rahul
ORD00440,2026-03-18 09:47:02.645720,P037,Product_37,Fashion,West,19,2519.8,5.0,Sneha
ORD00441,2026-03-21 09:47:02.645720,P019,Product_19,Home,North,15,2576.38,5.0,Sneha
ORD00442,2026-05-11 09:47:02.645720,P081,Product_81,Home,South,11,2177.56,,Anjali
ORD00443,2026-04-22 09:47:02.645720,P085,Product_85,Fashion,Central,9,3864.38,0.0,Amit
ORD00444,2026-05-15 09:47:02.645720,P086,Product_86,Home,Central,20,4961.14,5.0,Sneha
ORD00445,2026-03-11 09:47:02.645720,P092,Product_92,Electronics,North,5,1931.66,0.0,Sneha
ORD00446,2026-04-01 09:47:02.645720,P007,Product_7,Home,North,6,5334.79,0.0,Anjali
ORD00447,2026-05-05 09:47:02.645720,P045,Product_45,Sports,West,12,6962.2,5.0,Vikas
ORD00448,2026-06-01 09:47:02.645720,P043,Product_43,Home,North,19,1324.92,5.0,Rahul
ORD00449,2026-03-30 09:47:02.645720,P076,Product_76,Electronics,South,6,1760.28,10.0,Anjali
ORD00450,2026-05-14 09:47:02.645720,P042,Product_42,Home,East,16,9067.41,,Priya
ORD00451,2026-04-22 09:47:02.645720,P070,Product_70,Fashion,North,3,6098.1,0.0,Anjali
ORD00452,2026-05-25 09:47:02.645720,P075,Product_75,Electronics,South,11,3820.71,0.0,Anjali
ORD00453,2026-04-05 09:47:02.645720,P081,Product_81,Home,North,6,8903.3,5.0,Anjali
ORD00454,2026-05-19 09:47:02.645720,P012,Product_12,Home,West,18,7768.23,,Sneha
ORD00455,2026-05-02 09:47:02.645720,P074,Product_74,Electronics,East,14,6529.23,,Vikas
ORD00456,2026-04-06 09:47:02.645720,P053,Product_53,Sports,Central,8,5963.92,15.0,Rahul
ORD00457,2026-05-07 09:47:02.645720,P037,Product_37,Fashion,East,11,1527.35,,Priya
ORD00458,2026-04-04 09:47:02.645720,P017,Product_17,Sports,East,20,5165.16,,Anjali
ORD00459,2026-04-22 09:47:02.645720,P092,Product_92,Electronics,East,16,2857.37,5.0,Priya
ORD00460,2026-03-19 09:47:02.645720,P074,Product_74,Electronics,West,9,8161.38,15.0,Amit
ORD00461,2026-03-30 09:47:02.645720,P056,Product_56,Sports,North,19,3767.25,15.0,Amit
ORD00462,2026-05-13 09:47:02.645720,P082,Product_82,Sports,East,7,9992.37,10.0,Priya
ORD00463,2026-04-10 09:47:02.645720,P001,Product_1,Fashion,North,17,4021.35,5.0,Anjali
ORD00464,2026-05-25 09:47:02.645720,P031,Product_31,Sports,South,16,1012.74,,Amit
ORD00465,2026-04-29 09:47:02.645720,P033,Product_33,Home,Central,4,4530.76,10.0,Amit
ORD00466,2026-05-21 09:47:02.645720,P048,Product_48,Electronics,North,18,8239.45,,Vikas
ORD00467,2026-04-08 09:47:02.645720,P074,Product_74,Electronics,Central,17,9067.23,10.0,Anjali
ORD00468,2026-05-27 09:47:02.645720,P085,Product_85,Fashion,Central,12,2567.59,0.0,Amit
ORD00469,2026-04-12 09:47:02.645720,P097,Product_97,Home,North,14,3271.15,15.0,Vikas
ORD00470,2026-05-21 09:47:02.645720,P001,Product_1,Fashion,West,10,5334.62,5.0,Priya
ORD00471,2026-04-05 09:47:02.645720,P097,Product_97,Home,North,15,2897.08,15.0,Priya
ORD00472,2026-04-26 09:47:02.645720,P043,Product_43,Home,South,8,6549.49,5.0,Sneha
ORD00473,2026-04-04 09:47:02.645720,P007,Product_7,Home,East,18,6996.57,5.0,Vikas
ORD00474,2026-04-25 09:47:02.645720,P079,Product_79,Electronics,Central,4,3016.84,0.0,Priya
ORD00475,2026-05-10 09:47:02.645720,P097,Product_97,Home,Central,8,3216.83,15.0,Sneha
ORD00476,2026-04-21 09:47:02.645720,P063,Product_63,Electronics,East,1,2261.24,10.0,Anjali
ORD00477,2026-05-24 09:47:02.645720,P079,Product_79,Electronics,West,7,2054.74,15.0,Vikas
ORD00478,2026-05-16 09:47:02.645720,P066,Product_66,Fashion,South,8,2995.03,5.0,Sneha
ORD00479,2026-05-29 09:47:02.645720,P090,Product_90,Fashion,Central,19,3037.81,15.0,Amit
ORD00480,2026-05-15 09:47:02.645720,P035,Product_35,Sports,Central,15,4912.25,5.0,Vikas
ORD00481,2026-04-24 09:47:02.645720,P062,Product_62,Electronics,Central,15,4956.01,,Vikas
ORD00482,2026-04-29 09:47:02.645720,P012,Product_12,Home,East,18,6101.13,5.0,Sneha
ORD00483,2026-05-22 09:47:02.645720,P018,Product_18,Home,South,16,9658.72,0.0,Priya
ORD00484,2026-03-17 09:47:02.645720,P068,Product_68,Electronics,West,16,1839.37,,Rahul
ORD00485,2026-04-25 09:47:02.645720,P060,Product_60,Fashion,South,8,1572.82,15.0,Anjali
ORD00486,2026-03-27 09:47:02.645720,P064,Product_64,Sports,East,20,4616.79,10.0,Anjali
ORD00487,2026-05-11 09:47:02.645720,P021,Product_21,Home,South,17,9895.41,,Anjali
ORD00488,2026-04-13 09:47:02.645720,P012,Product_12,Home,Central,10,7845.77,10.0,Anjali
ORD00489,2026-05-08 09:47:02.645720,P045,Product_45,Sports,Central,7,9379.29,15.0,Vikas
ORD00490,2026-04-15 09:47:02.645720,P097,Product_97,Home,West,16,4161.52,,Sneha
ORD00491,2026-04-01 09:47:02.645720,P059,Product_59,Sports,Central,20,8898.85,15.0,Anjali
ORD00492,2026-04-17 09:47:02.645720,P010,Product_10,Sports,Central,20,1597.43,5.0,Amit
ORD00493,2026-04-04 09:47:02.645720,P037,Product_37,Fashion,South,4,1595.51,15.0,Anjali
ORD00494,2026-05-12 09:47:02.645720,P012,Product_12,Home,Central,13,1495.11,10.0,Priya
ORD00495,2026-04-17 09:47:02.645720,P057,Product_57,Fashion,East,15,5752.87,,Vikas
ORD00496,2026-04-17 09:47:02.645720,P095,Product_95,Home,West,12,4944.02,10.0,Sneha
ORD00497,2026-05-03 09:47:02.645720,P071,Product_71,Electronics,West,9,256.53,15.0,Priya
ORD00498,2026-05-16 09:47:02.645720,P042,Product_42,Home,North,14,8817.66,,Vikas
ORD00499,2026-05-26 09:47:02.645720,P090,Product_90,Fashion,West,7,2051.32,15.0,Amit
ORD00500,2026-04-14 09:47:02.645720,P021,Product_21,Home,South,20,7450.93,0.0,Vikas
ORD00501,2026-04-01 09:47:02.645720,P093,Product_93,Home,South,4,7533.95,,Amit
ORD00502,2026-04-03 09:47:02.645720,P055,Product_55,Fashion,East,5,1061.48,,Sneha
ORD00503,2026-05-19 09:47:02.645720,P055,Product_55,Fashion,East,5,5583.65,15.0,Sneha
ORD00504,2026-04-09 09:47:02.645720,P002,Product_2,Electronics,East,4,7945.48,0.0,Rahul
ORD00505,2026-03-26 09:47:02.645720,P032,Product_32,Sports,South,19,4557.02,10.0,Vikas
ORD00506,2026-05-31 09:47:02.645720,P002,Product_2,Electronics,East,9,212.87,10.0,Amit
ORD00507,2026-05-07 09:47:02.645720,P067,Product_67,Home,South,8,9099.91,5.0,Rahul
ORD00508,2026-05-26 09:47:02.645720,P014,Product_14,Electronics,Central,20,3429.76,5.0,Anjali
ORD00509,2026-03-19 09:47:02.645720,P070,Product_70,Fashion,West,4,3696.49,0.0,Anjali
ORD00510,2026-03-23 09:47:02.645720,P053,Product_53,Sports,Central,3,1403.61,,Vikas
ORD00511,2026-03-23 09:47:02.645720,P061,Product_61,Sports,North,15,9952.32,15.0,Rahul
ORD00512,2026-03-14 09:47:02.645720,P073,Product_73,Electronics,Central,6,8635.19,,Sneha
ORD00513,2026-03-26 09:47:02.645720,P030,Product_30,Fashion,West,4,6288.64,15.0,Rahul
ORD00514,2026-04-20 09:47:02.645720,P050,Product_50,Fashion,North,15,3877.12,0.0,Sneha
ORD00515,2026-03-28 09:47:02.645720,P075,Product_75,Electronics,North,11,5546.16,,Rahul
ORD00516,2026-04-03 09:47:02.645720,P080,Product_80,Home,South,2,8207.82,5.0,Sneha
ORD00517,2026-05-24 09:47:02.645720,P042,Product_42,Home,Central,19,6733.64,0.0,Amit
ORD00518,2026-04-23 09:47:02.645720,P056,Product_56,Sports,South,15,6007.73,,Amit
ORD00519,2026-05-01 09:47:02.645720,P016,Product_16,Fashion,Central,20,5988.41,5.0,Sneha
ORD00520,2026-05-25 09:47:02.645720,P092,Product_92,Electronics,West,15,3205.71,15.0,Vikas
ORD00521,2026-03-20 09:47:02.645720,P055,Product_55,Fashion,South,12,7537.33,0.0,Rahul
ORD00522,2026-05-20 09:47:02.645720,P059,Product_59,Sports,West,2,1304.87,0.0,Priya
ORD00523,2026-06-08 09:47:02.645720,P017,Product_17,Sports,South,7,6816.61,15.0,Rahul
ORD00524,2026-04-13 09:47:02.645720,P046,Product_46,Fashion,West,17,4016.92,10.0,Vikas
ORD00525,2026-05-24 09:47:02.645720,P083,Product_83,Electronics,Central,2,4826.91,,Rahul
ORD00526,2026-04-01 09:47:02.645720,P095,Product_95,Home,Central,7,8597.16,15.0,Sneha
ORD00527,2026-05-07 09:47:02.645720,P016,Product_16,Fashion,North,10,6891.57,,Sneha
ORD00528,2026-04-19 09:47:02.645720,P080,Product_80,Home,West,-16,2063.07,5.0,Sneha
ORD00529,2026-04-26 09:47:02.645720,P047,Product_47,Electronics,Central,1,3550.35,0.0,Sneha
ORD00530,2026-05-28 09:47:02.645720,P023,Product_23,Sports,West,-11,2872.71,,Anjali
ORD00531,2026-06-08 09:47:02.645720,P002,Product_2,Electronics,West,6,1824.42,15.0,Vikas
ORD00532,2026-04-03 09:47:02.645720,P069,Product_69,Fashion,South,8,1484.33,,Anjali
ORD00533,2026-03-17 09:47:02.645720,P065,Product_65,Electronics,West,13,8870.72,5.0,Anjali
ORD00534,2026-05-15 09:47:02.645720,P057,Product_57,Fashion,East,6,3175.5,15.0,Vikas
ORD00535,2026-06-02 09:47:02.645720,P086,Product_86,Home,Central,20,3523.53,0.0,Vikas
ORD00536,2026-06-05 09:47:02.645720,P050,Product_50,Fashion,Central,13,8548.09,10.0,Sneha
ORD00537,2026-03-17 09:47:02.645720,P080,Product_80,Home,South,17,9449.7,15.0,Sneha
ORD00538,2026-04-25 09:47:02.645720,P079,Product_79,Electronics,West,4,1412.66,0.0,Vikas
ORD00539,2026-03-22 09:47:02.645720,P001,Product_1,Fashion,Central,9,4415.89,,Vikas
ORD00540,2026-05-02 09:47:02.645720,P030,Product_30,Fashion,North,3,7925.13,10.0,Amit
ORD00541,2026-04-29 09:47:02.645720,P033,Product_33,Home,Central,8,9920.27,0.0,Sneha
